"type","group","kanji","kana","translation_ru","translation_en","pattern"
"word","Jisho-N2","煙い","けむい","","smoky",""
"word","Jisho-N2","縮める","ちぢめる","","to shorten; to reduce; to condense",""
"word","Jisho-N2","論ずる","ろんずる","","to discuss; to talk about; to deal with (a topic)",""
"word","Jisho-N2","明々後日","しあさって","","in three days' time; two days after tomorrow",""
"word","Jisho-N2","ぶら下げる","ぶらさげる","","to hang; to suspend; to dangle",""
"word","Jisho-N2","四つ角","よつかど","","four corners; crossroads; intersecting street",""
"word","Jisho-N2","ご馳走様","ごちそうさま","","thank you (for the meal); that was a delicious meal",""
"word","Jisho-N2","仕様がない","しょうがない","","there's no (other) way; cannot be helped; unavoidable",""
"word","Jisho-N2","思いっきり","おもいっきり","","to one's heart's content; as much as one wants; as hard as one can",""
"word","Jisho-N2","お菜","おかず","","small dish (usu. one of several accompanying rice); side dish",""
"word","Jisho-N2","斬る","きる","","to kill (a human) using a blade (sword, machete, knife, etc.); to slice (off); to lop (off)",""
"word","Jisho-N2","割と","わりと","","comparatively; relatively; fairly",""
"word","Jisho-N2","夜行","やこう","","night travel; walking around at night",""
"word","Jisho-N2","正味","しょうみ","","net (amount); clear; full (e.g. working hours)",""
"word","Jisho-N2","激増","げきぞう","","sharp increase; sudden rise",""
"word","Jisho-N2","何々","なになに","","what; so-and-so; such and such",""
"word","Jisho-N2","習字","しゅうじ","","penmanship; calligraphy",""
"word","Jisho-N2","耕地","こうち","","arable land; plantation; farmland",""
"word","Jisho-N2","針路","しんろ","","course; direction",""
"word","Jisho-N2","養分","ようぶん","","nutrient; nourishment",""
"word","Jisho-N2","専制","せんせい","","despotism; autocracy",""
"word","Jisho-N2","速力","そくりょく","","speed",""
"word","Jisho-N2","","ブローチ","","brooch",""
"word","Jisho-N2","斯うして","こうして","","thus; in this way",""
"word","Jisho-N2","潜る","もぐる","","to dive (into or under water); to get under; to get into",""
"word","Jisho-N2","","うんと","","a great deal; very much; a lot",""
"word","Jisho-N2","お気の毒に","おきのどくに","","my sympathies; that's too bad; my condolences",""
"word","Jisho-N2","襤褸","ぼろ","","rag; old cloth",""
"word","Jisho-N2","","しゃぶる","","to suck; to lick",""
"word","Jisho-N2","","しーん","","silently (as the grave); quietly (as in death)",""
"word","Jisho-N2","その為","そのため","","hence; for that reason",""
"word","Jisho-N2","","はきはき","","briskly; smartly; promptly",""
"word","Jisho-N2","","こちらこそ","","it is I who should say so",""
"word","Jisho-N2","形容動詞","けいようどうし","","adjectival noun (in Japanese); quasi-adjective; nominal adjective",""
"word","Jisho-N2","伯父さん","おじさん","","uncle; old man; mister",""
"word","Jisho-N2","釜","かま","","iron pot; kettle",""
"word","Jisho-N2","寒帯","かんたい","","frigid zone",""
"word","Jisho-N2","どうぞ宜しく","どうぞよろしく","","pleased to meet you; how do you do",""
"word","Jisho-N2","火口","かこう","","(volcanic) crater; caldera",""
"word","Jisho-N2","蒸す","むす","","to steam (food, towel, etc.); to be hot and humid; to be sultry",""
"word","Jisho-N2","その頃","そのころ","","at that time; in those days; at that moment",""
"word","Jisho-N2","述語","じゅつご","","predicate",""
"word","Jisho-N2","","マラソン","","marathon",""
"word","Jisho-N2","","レインコート","","raincoat; mackintosh; macintosh",""
"word","Jisho-N2","ローマ字","ローマじ","","Latin alphabet; Roman alphabet",""
"word","Jisho-N2","","ペンチ","","cutting pliers; lineman's pliers; combination pliers",""
"word","Jisho-N2","","チップ","","tip; gratuity",""
"word","Jisho-N2","","フリー","","free (of restraint, controls, etc.); free (of charge)",""
"word","Jisho-N2","","モノレール","","monorail",""
"word","Jisho-N2","","ダイアグラム","","diagram",""
"word","Jisho-N2","","ウーマン","","woman",""
"word","Jisho-N2","お待ちどおさま","おまちどおさま","","I'm sorry to have kept you waiting",""
"word","Jisho-N2","酌む","くむ","","to pour (sake); to serve; to drink (together)",""
"word","Jisho-N2","序で","ついで","","opportunity; occasion; chance",""
"word","Jisho-N2","碗","わん","","bowl (ceramic, porcelain); counter for bowls of food or drink",""
"word","Jisho-N2","先々月","せんせんげつ","","month before last",""
"word","Jisho-N2","存ずる","ぞんずる","","to know; to be aware (of); to be acquainted (with)",""
"word","Jisho-N2","無沙汰","ぶさた","","not writing or contacting for a while; neglecting to write (call, visit, etc.); failing to write (call, visit, etc.)",""
"word","Jisho-N2","攻め手","せめて","","offense; offence; method of attack",""
"word","Jisho-N2","洋品店","ようひんてん","","shop that handles Western-style apparel and accessories",""
"word","Jisho-N2","先々週","せんせんしゅう","","week before last",""
"word","Jisho-N2","店屋","みせや","","store; shop",""
"word","Jisho-N2","斜","はす","","diagonal",""
"word","Jisho-N2","行ってまいります","いってまいります","","good bye; I'm off; see you later",""
"word","Jisho-N2","逸れる","それる","","to turn away; to bear off; to veer away",""
"word","Jisho-N2","","バック","","back; rear",""
"word","Jisho-N2","退ける","のける","","to put something out of the way; to move (something, someone) aside",""
"word","Jisho-N2","","カーブ","","curve; turn; bend",""
"word","Jisho-N2","","カラー","","color; colour",""
"word","Jisho-N2","臍","へそ","","navel; belly button",""
"word","Jisho-N2","今晩は","こんばんは","","good evening",""
"word","Jisho-N2","仮名","かな","","kana; Japanese syllabaries (i.e. hiragana and katakana)",""
"word","Jisho-N2","和英","わえい","","Japanese-English; Japanese-English dictionary",""
"word","Jisho-N2","ごめん下さい","ごめんください","","may I come in?; please forgive me; I'm sorry",""
"word","Jisho-N2","","まごまご","","confused; flustered; at a loss",""
"word","Jisho-N2","千切る","ちぎる","","to tear to pieces; to tear to shreds; to tear up",""
"word","Jisho-N2","お邪魔します","おじゃまします","","please excuse the intrusion; I'm coming in",""
"word","Jisho-N2","","テニスコート","","tennis court",""
"word","Jisho-N2","","ビルディング","","multi-floor building; multi-storey building; tall building",""
"word","Jisho-N2","","ゼミ","","seminar",""
"word","Jisho-N2","言付ける","ことづける","","to have someone send (a message, parcel, etc.); to send (via someone else); to leave (a message) with someone",""
"word","Jisho-N2","ｘ","ばつ","","x (mark); cross",""
"word","Jisho-N2","滑る","ぬめる","","to be slippery; to be slimy",""
"word","Jisho-N2","","ローンチ","","launch (of a product, service, etc.)",""
"word","Jisho-N2","一昨昨日","いっさくさくじつ","","two days before yesterday; three days back (ago)",""
"word","Jisho-N2","佚","いつ","","being comfortable; relaxing",""
"word","Jisho-N2","","それなのに","","and yet; despite this; but even so",""
"word","Jisho-N2","","タイア","","tire; tyre",""
"word","Jisho-N2","お掛け下さい","おかけください","","please sit down; please have a seat",""
"word","Jisho-N2","","オーバーコート","","overcoat",""
