"type","group","kanji","kana","translation_ru","translation_en","pattern"
"word","Jisho-N3","閉じる","とじる","","to close (e.g. book, eyes, meeting, etc.); to shut",""
"word","Jisho-N3","叫ぶ","さけぶ","","to shout; to cry (out); to scream",""
"word","Jisho-N3","撃つ","うつ","","to shoot (a gun, person, etc.); to fire",""
"word","Jisho-N3","奥","おく","","inner part; interior; back (of a drawer, one's throat, etc.)",""
"word","Jisho-N3","申し訳","もうしわけ","","apology; excuse",""
"word","Jisho-N3","訓","くん","","native Japanese reading of a Chinese character; precept; lesson",""
"word","Jisho-N3","暮れ","くれ","","sunset; sundown; nightfall",""
"word","Jisho-N3","正","せい","","(logical) true; regular",""
"word","Jisho-N3","具体","ぐたい","","concreteness; embodiment",""
"word","Jisho-N3","御","ご","","honorific/polite/humble prefix; honorific suffix",""
"word","Jisho-N3","","いけない","","bad; wrong; naughty",""
"word","Jisho-N3","抱く","いだく","","to hold in one's arms (e.g. a baby); to embrace; to hug",""
"word","Jisho-N3","辛い","つらい","","painful; bitter; heart-breaking",""
"word","Jisho-N3","度","ど","","degree (angle, temperature, scale, etc.); counter for occurrences",""
"word","Jisho-N3","尤も","もっとも","","but then; although; though",""
"word","Jisho-N3","品","ひん","","elegance; grace; refinement",""
"word","Jisho-N3","吐く","はく","","to vomit; to throw up; to spit up",""
"word","Jisho-N3","","とんでもない","","unthinkable; unexpected; absurd",""
"word","Jisho-N3","或いは","あるいは","","or; either ... or",""
"word","Jisho-N3","嗽","うがい","","gargling; rinsing one's mouth",""
"word","Jisho-N3","柄","え","","handle; grip",""
"word","Jisho-N3","対する","たいする","","to face (each other); to be facing",""
"word","Jisho-N3","吃驚","びっくり","","to be surprised; to be amazed; to be frightened",""
"word","Jisho-N3","不","ふ","","un-; non-",""
"word","Jisho-N3","分","ぶ","","one-tenth; one percent (one-tenth of a wari); 3 mm (one-tenth of a sun)",""
"word","Jisho-N3","","あんなに","","to that extent; to that degree; so much",""
"word","Jisho-N3","極","きょく","","pole; climax; extreme",""
"word","Jisho-N3","御免なさい","ごめんなさい","","I'm sorry; my apologies; excuse me",""
"word","Jisho-N3","軒","けん","","counter for buildings (esp. houses); suffix for a pen name, stage name, etc.",""
"word","Jisho-N3","","ばったり","","with a clash; with a thud; with a bang",""
"word","Jisho-N3","縁","えん","","fate; destiny (esp. as a mysterious force that binds two people together)",""
"word","Jisho-N3","","ケチ","","stinginess; miserliness; penny-pinching",""
"word","Jisho-N3","","ライター","","lighter",""
"word","Jisho-N3","","グランド","","grand; large",""
"word","Jisho-N3","","いいえ","","no; you're welcome; not at all",""
"word","Jisho-N3","","ゴール","","goal (in soccer, hockey, etc.); basket (in basketball)",""
"word","Jisho-N3","","バン","","bun (hairstyle)",""
"word","Jisho-N3","","ど","","extreme; ultra; mega",""
"word","Jisho-N3","徐々","じょじょ","","slow; gradual; steady",""
"word","Jisho-N3","背","せい","","height; stature",""
"word","Jisho-N3","球","きゅう","","sphere; globe; ball",""
"word","Jisho-N3","率土","そっと","","ends of the earth; outer reaches; borderland",""
"word","Jisho-N3","上","かみ","","upper reaches (of a river); upper stream",""
"word","Jisho-N3","無し","なし","","without; unacceptable; not alright",""
"word","Jisho-N3","","トラック","","truck; lorry",""
"word","Jisho-N3","","カード","","card (information, filing, etc.); card (greetings, congratulations, etc.)",""
"word","Jisho-N3","","サイン","","autograph; signature",""
"word","Jisho-N3","","ミス","","mistake; error; blunder",""
"word","Jisho-N3","","グラス","","glass (drinking vessel); glass (material)",""
"word","Jisho-N3","御目出度う","おめでとう","","congratulations!; well done!; best wishes!",""
"word","Jisho-N3","","ママ","","mom; mommy; mum",""
"word","Jisho-N3","","ホーム","","platform",""
"word","Jisho-N3","","ピン","","pin (e.g. hairpin, safety pin); (bowling) pin",""
"word","Jisho-N3","","コード","","code; program",""
"word","Jisho-N3","麦酒","ばくしゅ","","beer",""
"word","Jisho-N3","下","げ","","lowness (of degree, value, etc.); inferiority",""
"word","Jisho-N3","下","しも","","lower reaches (of a river); bottom; lower part",""
"word","Jisho-N3","州","す","","sandbank; sandbar",""
"word","Jisho-N3","無","ぶ","","un-; non-",""
"word","Jisho-N3","直","なお","","straight; ordinary; common",""
"word","Jisho-N3","","ト","","7th (in a sequence denoted by the iroha system); g; vii",""
